,PPG,color,color_unit,generic,grain_index,maltster,name
2161,35,80,°L,False,2247,Crisp,Crisp Crystal Malt 77L
2162,38,3,°L,False,2248,Dingemans,Pale Ale (BE)
2163,34,27,°L,False,2249,Dingemans,Aromatic
2164,34,148,°L,False,2250,Dingemans,Special B
2165,37,1,°L,False,2251,Muntons,2-Row (US)
2166,32,475,°L,True,2252,Any,Chocolate (UK)
2167,34,80,°L,False,2253,Any,Crystal 70L (UK)
2168,37,3,°L,True,2254,Any,Pale 2-Row (UK)
2169,35,8,°L,False,2255,Dingemans,Caramel Pils (BE)
2170,32,490,°L,True,2256,Any,Carafa III (DE)
2171,35,2,°L,True,2258,Any,Pilsner (DE)
2172,38,15,°L,True,2259,Any,Aromatic (BE)
2173,38,4,°L,True,2260,Any,Pale Ale (BE)
2174,33,2,°L,True,2261,Any,Carapils (Dextrine Malt) (US)
2175,35,25,°L,True,2262,Any,Caramel/Crystal 20L (US)
2176,34,28,°L,True,2263,Any,CaraAmber (DE)
2177,35,11,°L,True,2264,Any,Vienna (US)
2178,27,525,°L,True,2265,Bairds,Black Patent (UK)
2179,34,20,°L,True,2266,Any,Caramel/Crystal 40L (US)
2180,34,47,°L,True,2267,Weyermann®,CaraMunich I (DE)
2181,34,10,°L,True,2268,Weyermann®,CaraHell (DE)
2182,34,347,°L,True,2269,Dingemans,Chocolate (UK)
2183,29,615,°L,True,2270,Any,Roasted Barley (UK)
2184,24,2,°L,True,1370,Any,Unmalted Wheat (BE)
2185,33,113,°L,True,2271,Any,Caramel/Crystal 120L (US)
2186,33,7,°L,True,2272,Any,Munich - Light 10L (US)
2187,34,55,°L,True,2273,Any,Crystal 60L (CA)
2188,29,425,°L,True,2274,Muntons,Dark Chocolate (US)
2189,33,150,°L,True,2275,Any,Extra Dark Crystal 160L (UK)
2190,35,112,°L,True,2276,Dingemans,Special B (BE)
2191,34,66,°L,True,2277,Any,Caramel/Crystal 60L (US)
2192,34,134,°L,True,2278,Any,CaraAroma (DE)
2193,34,55,°L,True,2279,Any,CaraMunich III (DE)
2194,37,27,°L,True,2280,Any,Melanoidin (DE)
2195,34,441,°L,True,2281,Any,Chocolate (UK)
2196,42,60,°L,True,2282,Any,Honey 
2197,38,9,°L,True,2283,Any,Munich (BE)
2198,30,650,°L,True,2284,Any,Chocolate (BE)
2199,34,19,°L,True,2285,Any,CaraRed (DE)
2200,34,45,°L,True,2286,Any,Caramel Wheat (DE)
2201,35,4,°L,True,2287,Weyermann®,Carapils (DE)
2202,34,40,°L,True,2288,Weyermann®,CaraRed (DE)
2203,34,70,°L,True,2291,Any,Crystal 50L (UK)
2204,29,640,°L,True,2292,Any,Roasted Barley (UK)
2205,34,147,°L,True,2293,Dingemans,Aromatic (BE)
2206,38,42,°L,True,2294,Thomas Fawcett & Sons,Amber (UK)
2207,37,1,°L,True,2295,Dingemans,2-Row (US)
2208,33,50,°L,True,2296,Weyermann®,CaraMunich (BE)
2209,34,60,°L,True,2297,Dingemans,Caramel/Crystal 60L (US)
2210,37,2,°L,True,2298,Thomas Fawcett & Sons,Pearl (UK)
2211,33,80,°L,True,2299,Briess,Dark Crystal 80L (UK)
2212,29,550,°L,True,2300,Bairds,Roasted Barley (UK)
2213,35,20,°L,True,2301,Any,Biscuit (BE)
2214,36,3,°L,True,2302,Briess,Victory (US)
2215,34,50,°L,True,2303,Any,Crystal 30L (UK)
2216,34,60,°L,True,2304,Any,CaraMunich I (DE)
2217,36,1,°L,True,2305,GlobalMalt,Pilsen (UK)
2218,37,9,°L,True,2306,GlobalMalt,Munich (DE)
2219,33,1,°L,True,2307,Gambrinus,Carapils (Dextrine Malt) (US)
2220,33,80,°L,True,1793,Bairds,Dark Crystal 80L (UK)
2221,34,50,°L,True,2309,Any,Caramel Wheat (DE)
2222,33,207,°L,True,2310,Dingemans,Pale Chocolate (UK)
2223,36,500,°L,True,2312,Any,Torrified Barley
2224,34,10,°L,True,2313,Any,Victory (US)
2225,32,80,°L,True,2314,Any,Brown Malt (UK)
2226,33,5,°L,True,2315,Any,Munich - Light 10L (US)
2227,35,3,°L,True,2316,Any,Caramel/Crystal 10L (US)
2228,37,12,°L,True,2317,Any,Munich (UK)
2229,34,30,°L,True,2318,Thomas Fawcett & Sons,Crystal 30L (UK)
2230,29,550,°L,True,2319,Dingemans,Roasted Barley (UK)
2231,32,500,°L,True,2320,Thomas Fawcett & Sons,Black Malt (UK)
2232,28,538,°L,True,2321,Any,Black Malt (UK)
2233,46,15,°L,True,2322,Any,Invert Sugar
2234,38,5,°L,True,2323,Any,Pilsner (DE)
2235,33,1,°L,True,2324,Any,Rolled Oats
2236,37,1,°L,True,2325,Dingemans,Pilsner (BE)
2237,38,33,°L,True,2326,Dingemans,Aromatic (BE)
2238,38,19,°L,True,2327,Dingemans,Aromatic (BE)
2239,32,520,°L,True,2328,Weyermann®,Carafa III (DE)
2240,39,2,°L,True,2329,Weyermann®,White Wheat  (US)
2241,34,42,°L,True,2331,Castle,Cara 45L (BE)
2242,33,100,°L,True,2332,Any,Caramel/Crystal 90L (US)
2243,38,9,°L,True,2333,Dingemans,Pale 2-Row (UK)
2244,36,5,°L,True,2334,Any,Pilsner (DE)
2245,26,2,°L,True,2335,Any,Acidulated Malt (DE)
2246,32,40,°L,True,2336,Any,Crystal 40L (CA)
2247,37,7,°L,True,2337,Any,Munich (DE)
2248,33,380,°L,True,2338,Any,Pale Chocolate (UK)
2249,32,65,°L,True,2339,Muntons,Brown Malt (UK)
2250,37,1,°L,True,2340,Simpson's,2-Row (US)
2251,33,2,°L,True,2341,Simpson's,Flaked Oats
2252,34,425,°L,True,2342,Weyermann®,Chocolate (UK)
2253,30,575,°L,True,2343,Simpson's,Roasted Barley (BE)
2254,32,4,°L,True,2344,Any,Vienna (DE)
2255,36,33,°L,True,2345,Any,Dark Munich (DE)
2256,39,7,°L,True,1404,Any,Dark Wheat (DE)
2257,34,40,°L,True,2346,Muntons,Crystal 40L (CA)
2258,37,1,°L,True,2347,Weyermann®,Wheat (UK)
2259,35,3,°L,True,2348,Simpson's,Maris Otter Pale (UK)
2260,33,30,°L,True,2349,Any,Carapils (Dextrine Malt) (US)
2261,39,7,°L,True,2350,Weyermann®,Munich (DE)
2262,37,2,°L,True,2351,Any,CaraFoam (DE)
2263,35,39,°L,True,2352,Any,CaraMunich I (DE)
2264,36,15,°L,True,2353,Any,Munich Dark (DE)
2265,32,2,°L,True,2354,Any,Flaked Oats
2266,37,3,°L,True,2355,Gambrinus,Pale Ale (CA)
2267,35,4,°L,True,2356,Crisp,Maris Otter Pale (UK)
2268,32,110,°L,True,2358,Simpson's,Extra Dark Crystal 120L (UK)
2269,15,65,°L,True,2359,Any,Brown Malt (UK)
2270,46,5,°L,True,2360,Any,Cane Sugar
2271,34,425,°L,True,1936,Simpson's,Chocolate (UK)
2272,38,1,°L,True,2361,Briess,Pilsner (DE)
2273,35,1,°L,True,2362,Any,2-Row (US)
2274,37,3,°L,False,2363,Any,Mild (UK)
2275,36,3,°L,True,2364,Any,Pale 2-Row (CA)
2276,36,3,°L,True,2365,Any,Pale Wheat (CA)
2277,38,25,°L,True,2366,Any,Aromatic (BE)
2278,32,2,°L,True,1011,Briess,Flaked Barley
2279,38,3,°L,True,2367,Briess,Rye (DE)
2280,34,70,°L,True,2368,Weyermann®,Crystal 70L (UK)
2281,37,1,°L,True,2369,Gambrinus,Pilsner (US)
2282,34,22,°L,True,2370,Weyermann®,Cara 20L (BE)
2283,34,70,°L,True,2371,Muntons,Crystal 70L (UK)
2284,30,340,°L,True,2372,Muntons,Chocolate (BE)
2285,37,3,°L,True,2373,Any,Pilsner (US)
2286,37,10,°L,True,2289,Any,Munich (DE)
2287,37,3,°L,True,2374,Crisp,Golden Promise (UK)
2288,37,15,°L,True,2375,Any,Munich Light (DE)
2289,37,22,°L,True,2376,Any,Munich Dark (DE)
2290,38,4,°L,True,2377,Any,Pilsner (DE)
2291,32,180,°L,True,2257,Any,Belgian Candi Syrup - Dark
2292,34,120,°L,True,2378,Castle,Special B (BE)
2293,38,8,°L,True,2379,Weyermann®,Munich (BE)
2294,34,30,°L,True,2380,Any,Caramel Pils (DE)
2295,36,3,°L,True,2381,Any,Maris Otter Pale (UK)
2296,32,37,°L,True,2383,Thomas Fawcett & Sons,Amber (UK)
2297,34,509,°L,True,2384,Dingemans,De-Bittered Black (BE)
2298,34,394,°L,True,2385,Any,Chocolate (UK)
2299,34,15,°L,True,2386,Thomas Fawcett & Sons,Crystal 15L (UK)
2300,37,6,°L,True,2387,Briess,Munich Light (DE)
2301,38,12,°L,True,2388,Any,Maris Otter Pale (UK)
2302,34,2,°L,True,2389,Castle,Flaked Wheat
2303,28,488,°L,True,2390,Castle,Black Malt (UK)
2304,33,85,°L,True,2391,Castle,Dark Crystal 80L (UK)
2305,34,20,°L,True,2392,Castle,CaraRed (DE)
2306,38,17,°L,True,2393,Any,Soft Candi Sugar - Blond
2307,38,5,°L,True,2394,Any,Aromatic (BE)
2308,38,6,°L,True,2395,Dingemans,Munich (BE)
2309,37,9,°L,True,2396,Any,Vienna (DE)
2310,38,40,°L,True,2397,Any,Belgian Candi Sugar - Amber/Brown
2311,28,400,°L,True,2398,Any,Black Malt (UK)
2312,34,500,°L,True,2399,Bairds,Chocolate (UK)
2313,33,210,°L,True,2400,Any,Pale Chocolate (UK)
2314,33,275,°L,True,2401,Muntons,Roasted Barley (US)
2315,36,24,°L,False,2402,Any,Biscuit (BE)
2316,33,12,°L,True,2403,Muntons,Cara Malt (UK)
2317,37,1,°L,False,2404,Weyermann®,CaraFoam (DE)
2318,36,9,°L,False,2405,Any,Munich Malt
2319,34,60,°L,False,2406,Any,Caramel/Crystal Malt - 60L
2320,29,180,°L,False,2407,Any,Special B Malt
2321,34,32,°L,False,2408,Weyermann®,Munich Dark (CA)
2322,32,27,°L,False,2409,Thomas Fawcett & Sons,Amber (UK)
2323,25,560,°L,False,2410,Bairds,Black Patent
2324,33,75,°L,False,2411,Any,CaraBohemian (DE)
2325,36,90,°L,False,2412,Any,Candi Syrup D-90
2326,34,10,°L,True,2413,Briess,Munich - Dark 20L (US)
2327,38,4,°L,True,2414,Any,Kölsch (DE)
2328,38,1,°L,True,2415,Muntons,Pilsner (DE)
2329,32,350,°L,True,2416,Bairds,Chocolate (UK)
2330,34,5,°L,False,2417,Weyermann®,Wheat Malt
2331,37,4,°L,False,2418,Any,Pale Wheat (DE)
2332,36,3,°L,False,2419,Any,ESB Malt (CA)
2333,35,20,°L,True,2421,Weyermann®,Aromatic Malt (US)
2334,34,24,°L,False,2422,Any,Caravienne Malt
2335,32,45,°L,False,2423,Any,Candi syrup Amber
2336,34,5,°L,False,2424,Any,Quinoa
2337,25,300,°L,True,2425,Any,Roasted Barley (US)
2338,34,120,°L,False,2426,Castle,Special B (BE)
2339,35,22,°L,True,2427,Any,Aromatic Malt (UK)
2340,30,94,°L,False,2428,Castle,Special B Malt
2341,34,130,°L,True,2429,Briess,Special Roast (US)
2342,33,40,°L,True,2431,Briess,Aromatic (BE)
2343,34,60,°L,True,2432,Briess,CaraMunich III (DE)
2344,37,2,°L,True,2433,Rahr,2-Row (US)
2345,32,1,°L,True,2434,Dingemans,Flaked Barley
2346,33,300,°L,True,2435,Any,Pale Chocolate (UK)
2347,39,6,°L,True,2436,Thomas Fawcett & Sons,Dark Wheat (DE)
2348,35,112,°L,True,2437,Any,Special B (BE)
2349,32,197,°L,True,2438,Any,Pale Chocolate (UK)
2350,38,6,°L,True,2439,Castle,Munich (BE)
2351,33,60,°L,True,2440,Castle,Caramel/Crystal 60L (US)
2352,35,3,°L,True,2441,Weyermann®,Vienna (US)
2353,32,40,°L,True,2442,Weyermann®,Crystal 40L (CA)
2354,34,151,°L,True,2443,Any,CaraAroma (DE)
2355,30,338,°L,True,2444,Any,Chocolate (BE)
2356,37,1,°L,True,2445,Muntons,2-Row (US)
2357,37,25,°L,True,2446,Briess,Honey Malt (CA)
2358,34,45,°L,True,2447,Dingemans,Caramel/Crystal 40L (US)
2359,33,207,°L,True,2448,Briess,Pale Chocolate (UK)
2360,33,120,°L,True,2449,Bairds,Extra Dark Crystal 120L (UK)
2361,34,23,°L,True,2450,Weyermann®,CaraAmber (DE)
2362,34,5,°L,False,2451,Rahr,Wheat Malt
2363,29,420,°L,True,2452,Briess,Dark Chocolate (US)
2364,37,3,°L,True,2453,Great Western,Pale Ale (CA)
2365,34,10,°L,True,2454,Great Western,Munich Light (CA)
2366,34,70,°L,True,2455,Gambrinus,Crystal 70L (UK)
2367,33,470,°L,True,2456,Any,Roasted Barley (US)
2368,37,1,°L,True,2457,Gambrinus,Pilsner (BE)
2369,35,23,°L,True,2458,Weyermann®,Biscuit (BE)
2370,37,2,°L,True,2459,Great Western,Pale 2-Row (US)
2371,33,130,°L,True,2460,Dingemans,Special B (BE)
2372,33,500,°L,True,2461,Briess,Roasted Barley (US)
2373,37,6,°L,True,2462,Weyermann®,Munich (UK)
2374,34,2,°L,True,2463,Muntons,Flaked Wheat
2375,33,150,°L,True,2464,Muntons,Caramel/Crystal 150L (US)
2376,37,3,°L,True,2466,Bairds,Maris Otter Pale (UK)
2377,38,6,°L,True,2467,Simpson's,Munich (BE)
2378,30,340,°L,True,1419,Briess,Chocolate (BE)
2379,32,1,°L,True,2468,Great Western,Pale 2-Row (CA)
2380,35,3,°L,True,2469,Briess,Vienna (DE)
2381,35,20,°L,True,2470,Briess,Munich (BE)
2382,38,4,°L,True,2471,Great Western,Wheat (US)
2383,37,7,°L,True,2472,Any,Munich (UK)
2384,39,5,°L,True,2473,Any,Pale Ale (DE)
2385,33,113,°L,True,2474,Any,Crystal 120L (CA)
2386,32,240,°L,True,2475,Weyermann®,Chocolate Rye (DE)
2387,28,525,°L,True,2476,Any,Black Malt (UK)
2388,33,70,°L,True,2477,Any,Crystal Rye (UK)
2389,36,1,°L,True,2478,Dingemans,Pilsner (BE)
2390,38,3,°L,True,2479,Any,Bohemian Pilsner (DE)
2391,37,4,°L,True,2480,Briess,Smoked Malt (US)
2392,34,40,°L,True,2481,Crisp,Caramel/Crystal 40L (US)
2393,41,2,°L,False,2482,Any,White Wheat
2394,33,1,°L,True,2483,Crisp,Carapils (Dextrine Malt) (US)
2395,31,400,°L,True,2484,Weyermann®,Chocolate Wheat (DE)
2396,33,20,°L,True,2485,Any,Amber (UK)
2397,30,245,°L,True,2486,Any,Chocolate (BE)
2398,34,55,°L,True,2487,Briess,CaraCrystal Wheat Malt (US)
2399,33,120,°L,True,2488,Any,Crystal 140L (UK)
2400,33,86,°L,True,2489,Any,Dark Crystal 80L (UK)
2401,33,200,°L,True,2490,Any,Caramel/Crystal 150L (US)
2402,34,21,°L,True,2491,Any,CaraAmber (DE)
2403,36,94,°L,True,2492,Any,Coffee Malt (UK)
2404,37,18,°L,True,2494,Any,Honey Malt (CA)
2405,33,600,°L,True,2495,Any,Roasted Barley (US)
2406,35,14,°L,True,2496,Any,Cara Malt (UK)
2407,37,16,°L,True,2497,Castle,Melanoidin (DE)
2408,34,8,°L,True,2498,Castle,CaraHell (DE)
2409,34,46,°L,True,2499,Castle,Cara Gold (BE)
2410,37,10,°L,True,2500,Weyermann®,Munich (DE)
2411,34,20,°L,True,2501,Dingemans,CaraVienne (BE)
2412,33,1,°L,True,2503,Any,Flaked Oats
2413,37,2,°L,True,2504,Briess,Wheat Malt (DE)
2414,10,0,°L,True,2505,Any,Lactose (Milk Sugar)
2415,30,550,°L,True,2506,Any,Black Malt (UK)
2416,37,2,°L,True,2509,Weyermann®,Pale Malt (US)
2417,38,135,°L,True,2510,Any,Belgian Candi Sugar - Dark
2418,28,500,°L,True,2511,Thomas Fawcett & Sons,Black Malt (UK)
2419,34,425,°L,True,2512,Muntons,Chocolate (UK)
2420,33,100,°L,True,2513,Any,Crystal 90L (UK)
2421,38,4,°L,True,2514,Any,Rye (US)
2422,34,60,°L,True,2515,Thomas Fawcett & Sons,Caramel/Crystal 60L (US)
2423,38,6,°L,True,2516,Any,Maris Otter Pale (UK)
2424,37,20,°L,True,2517,Any,Munich Light (DE)
2425,35,18,°L,True,2518,Any,Biscuit (BE)
2426,32,190,°L,True,2519,Thomas Fawcett & Sons,Pale Chocolate (UK)
2427,34,75,°L,True,2520,Briess,Caramel/Crystal 60L (US)
2428,37,1,°L,True,2521,Any,6-Row (US)
2429,37,4,°L,True,2522,Any,CaraFoam (DE)
2430,33,2,°L,True,2523,Great Western,Flaked Oats
2431,29,350,°L,True,2524,Thomas Fawcett & Sons,Chocolate (US)
2432,33,300,°L,True,2525,Thomas Fawcett & Sons,Roasted Barley (US)
2433,30,220,°L,True,2526,Castle,Special B (BE)
2434,38,2,°L,True,2527,Castle,Pilsner (DE)
2435,37,3,°L,True,2528,Castle,Vienna (DE)
2436,37,2,°L,True,2529,Castle,Wheat Malt (DE)
2437,32,100,°L,True,2530,Any,Belgian Candi Syrup - D2
2438,38,4,°L,True,2531,Any,Rye (DE)
2439,35,7,°L,True,2532,Weyermann®,Munich Light (DE)
2440,35,21,°L,True,2533,Any,Cara Malt (UK)
2441,38,1,°L,True,2534,Any,Rye (US)
2442,42,3,°L,True,2535,Muntons,Maris Otter Pale (UK)
2443,35,4,°L,True,2536,Any,Aromatic Malt (US)
2444,34,2,°L,True,2538,Any,Pale 2-Row (UK)
2445,35,3,°L,True,2539,Rahr,Pale Ale (US)
2446,35,2,°L,True,2540,Any,2-Row (US)
2447,33,60,°L,True,2541,Briess,Caramel/Crystal 60L (US)
2448,34,3,°L,True,2542,Briess,Vienna (US)
2449,35,2,°L,True,2543,Any,Wheat (US)
2450,37,27,°L,True,2544,Weyermann®,Melanoidin (DE)
2451,30,412,°L,True,2545,Weyermann®,Roasted Barley (BE)
2452,34,133,°L,True,2546,Weyermann®,CaraAroma (DE)
2453,26,200,°L,True,2547,Any,Black Malt (US)
2454,37,6,°L,True,2548,Weyermann®,Munich (DE)
2455,36,1,°L,True,2549,Dingemans,Pilsen (UK)
2456,32,360,°L,True,2550,Any,Chocolate (UK)
2457,37,5,°L,True,2552,Any,Munich (DE)
2458,29,630,°L,True,2553,Any,Chocolate (US)
2459,40,5,°L,True,2554,Any,White Wheat  (US)
2460,34,4,°L,True,2555,Any,Flaked Wheat
2461,37,30,°L,True,2556,Any,Honey Malt (CA)
2462,37,3,°L,True,2557,Great Western,Pale Malt (US)
2463,33,432,°L,True,2563,Any,Roasted Barley (US)
2464,32,340,°L,True,2049,Weyermann®,Carafa I (DE)
2465,37,20,°L,False,2565,Any,Sorghum Syrup
2466,34,60,°L,False,2566,Any,CaraMunich II (DE)
2467,34,120,°L,False,2567,Any,CaraMunich III (DE)
2468,34,4,°L,False,2568,Any,Marris Otter
2469,29,3,°L,True,2569,Any,Rye (US)
2470,46,10,°L,False,2570,Any,piloncillo
2471,37,2,°L,False,2571,Weyermann®,Wheat Malt (DE)
2472,37,5,°L,False,2572,Any,Smoked Malt (US)
2473,37,1,°L,False,2573,Rahr,Pale 2-Row (US)
2474,37,2,°L,True,2574,Muntons,Pearl (UK)
2475,37,2,°L,False,2575,Briess,2-Row Brewers Malt
2476,38,1,°L,True,2576,GlobalMalt,Bohemian Pilsner (DE)
2477,36,5,°L,False,2577,Thomas Fawcett & Sons,Pale Ale Malt
2478,47,18,°L,False,2578,Dingemans,Belgian Biscuit Malt
2479,36,1,°L,False,2579,Muntons,Torrified Wheat
2480,5,25,°L,False,2580,Briess,Honey Malt
2481,37,1,°L,False,2581,Weyermann®,Pilsner (US)
2482,34,15,°L,False,2582,Weyermann®,Crystal 15L (CA)
2483,33,1,°L,False,2583,Weyermann®,Dextrine Malt (UK)
2484,38,1,°L,False,2584,Gambrinus,Wheat (US)
2485,35,34,°L,False,2585,Bairds,Carastan 30L (UK)
2486,32,65,°L,False,2586,Bairds,Brown Malt (UK)
2487,34,10,°L,True,2587,Any,Munich Light (DE)
2488,33,28,°L,True,2588,Any,Victory (US)
2489,32,20,°L,True,2589,Briess,Caramel/Crystal 20L (US)
2490,32,40,°L,True,2590,Any,Caramel/Crystal 40L (US)
2491,29,550,°L,False,2591,Briess,Chocolate (US)
2492,29,550,°L,True,2592,Briess,Midnight Wheat Malt (US)
2493,36,3,°L,False,2593,Any,Canada Malting Superior Pale Ale Malt
2494,37,10,°L,True,2594,Muntons,Munich (UK)
2495,39,11,°L,True,2595,Any,Dark Wheat (DE)
2496,33,4,°L,True,2596,Any,Vienna (UK)
2497,26,2,°L,True,2597,Any,Unmalted Wheat (BE)
2498,33,23,°L,True,2598,Any,Biscuit (BE)
2499,9,14,°L,True,2601,Any,Brown Malt (UK)
2500,32,225,°L,True,2602,Any,Brown Malt (UK)
2501,34,508,°L,True,2603,Any,Chocolate (UK)
2502,35,3,°L,True,2604,Any,Carapils (DE)
2503,37,10,°L,True,2605,Any,Vienna (DE)
2504,33,25,°L,True,2606,Any,Abbey Malt  (BE)
2505,38,56,°L,True,2607,Any,Aromatic (BE)
2506,37,1,°L,True,1359,Any,Pale Ale (US)
2507,37,4,°L,True,2608,Any,2-Row (US)
2508,34,425,°L,True,2508,Thomas Fawcett & Sons,Chocolate (UK)
2509,35,4,°L,True,2609,Thomas Fawcett & Sons,Vienna (UK)
2510,35,17,°L,True,2610,Thomas Fawcett & Sons,Cara Malt (UK)
2511,33,65,°L,True,2611,Weyermann®,Crystal Rye (UK)
2512,36,280,°L,True,2612,Any,Roasted Barley (US)
2513,34,16,°L,True,2613,Any,CaraRed (DE)
2514,34,60,°L,True,2308,Any,CaraMunich II (DE)
2515,38,5,°L,True,2614,Any,Munich (BE)
2516,34,5,°L,True,2615,Any,2-Row (US)
2517,34,2,°L,True,2616,Any,Wheat (UK)
2518,34,6,°L,True,2617,Any,2-Row (US)
2519,27,2,°L,True,2619,Any,Unmalted Wheat (BE)
2520,32,22,°L,True,2620,Any,Amber (UK)
2521,35,50,°L,True,2621,Castle,Cara Malt (UK)
2522,34,105,°L,True,2622,Any,Special B (BE)
2523,35,19,°L,True,2623,Castle,Biscuit (BE)
2524,33,85,°L,True,2624,Thomas Fawcett & Sons,Dark Crystal 80L (UK)
2525,39,8,°L,True,2625,Any,Dark Wheat (DE)
2526,38,1,°L,True,2626,Briess,Bohemian Pilsner (DE)
2527,35,1,°L,True,2627,Castle,Carapils (DE)
2528,34,35,°L,True,2628,Any,CaraAmber (DE)
2529,37,3,°L,True,2630,Crisp,Maris Otter Pale (UK)
2530,32,526,°L,True,2631,Any,Carafa III (DE)
2531,33,10,°L,True,2632,Dingemans,Munich - Light 10L (US)
2532,30,3,°L,True,2633,Any,2-Row (US)
2533,34,4,°L,True,2634,Any,CaraHell (DE)
2534,34,38,°L,True,2635,Any,Crystal 40L (CA)
2535,36,4,°L,True,2637,Any,Flaked Rye
2536,35,30,°L,True,2638,Any,Carapils (DE)
2537,32,75,°L,True,2641,Any,Belgian Candi Syrup - Dark
2538,37,1,°L,True,2642,Gambrinus,2-Row (US)
2539,38,3,°L,True,2643,Any,Smoked Malt (DE)
2540,36,120,°L,True,2644,Any,Molasses 
2541,34,113,°L,True,2645,Any,Special B (BE)
2542,34,338,°L,True,2646,Simpson's,Chocolate (UK)
2543,36,160,°L,True,2647,Simpson's,Coffee Malt (UK)
2544,33,75,°L,True,2648,Any,Caramel/Crystal 80L (US)
2545,34,20,°L,True,2649,Simpson's,CaraVienne (BE)
2546,33,10,°L,True,2650,Gambrinus,Munich - Light 10L (US)
2547,37,2,°L,True,2651,Any,Pale 2-Row (US)
2548,34,60,°L,True,2654,Muntons,Caramel/Crystal 60L (US)
2549,34,20,°L,True,2655,Any,Crystal 15L (UK)
2550,38,1,°L,True,2656,Castle,Bohemian Pilsner (DE)
2551,34,60,°L,True,2657,Weyermann®,CaraMunich III (DE)
2552,36,3,°L,True,2658,Weyermann®,Rye (DE)
2553,34,40,°L,True,2659,Briess,Caramel/Crystal 20L (US)
2554,37,3,°L,True,2660,Any,Smoked Malt (US)
2555,37,2,°L,True,2661,Muntons,Wheat Malt (DE)
2556,34,70,°L,True,2662,Briess,Crystal 70L (UK)
2557,38,0,°L,True,2663,Weyermann®,Belgian Candi Sugar - Clear/Blond
2558,33,15,°L,True,2664,Any,Crystal Rye (UK)
2559,29,500,°L,True,2665,Any,Chocolate (US)
2560,32,65,°L,True,2666,Simpson's,Brown Malt (UK)
2561,34,55,°L,True,2667,Crisp,Crystal 50L (UK)
2562,36,2,°L,True,2668,Crisp,Maris Otter Pale (UK)
2563,35,10,°L,True,2669,Any,Caramel/Crystal 15L (US)
2564,34,20,°L,True,2670,Any,Caramel/Crystal 20L (US)
2565,33,70,°L,True,2671,Any,Caramel/Crystal 80L (US)
2566,29,338,°L,True,2672,Any,Chocolate (US)
2567,34,55,°L,True,2673,Any,Crystal 45L (UK)
2568,37,12,°L,True,2674,Any,Munich Dark (DE)
2569,39,3,°L,True,2675,Any,Dark Wheat (DE)
2570,33,1,°L,True,2676,Bairds,Carapils (Dextrine Malt) (US)
2571,37,6,°L,True,2678,Simpson's,Munich (UK)
2572,34,1,°L,True,2679,Simpson's,Carapils (Dextrine Malt) (US)
2573,29,5,°L,True,2680,Weyermann®,Rye (DE)
2574,34,23,°L,True,2681,Any,Crystal 30L (UK)
2575,28,523,°L,True,2682,Any,Black Malt (US)
2576,34,10,°L,True,2683,Briess,Munich - Light 10L (US)
2577,35,7,°L,True,2684,Any,Munich (DE)
2578,35,4,°L,True,2685,Any,Vienna (DE)
2579,35,8,°L,True,2686,Simpson's,Munich (UK)
2580,35,4,°L,True,2687,Crisp,Vienna (UK)
2581,33,90,°L,True,2688,Thomas Fawcett & Sons,Crystal Rye (UK)
2582,36,2,°L,True,2689,Crisp,Torrified Wheat
2583,38,5,°L,True,2690,Crisp,Maris Otter Pale (UK)
2584,34,105,°L,True,2691,Any,Crystal 135L (UK)
2585,38,1,°L,True,2692,Dingemans,Pilsner (DE)
2586,37,2,°L,True,2693,Dingemans,Wheat Malt (DE)
2587,38,5,°L,True,2694,Thomas Fawcett & Sons,Pale Ale (BE)
2588,25,25,°L,True,2695,Any,Munich (BE)
2589,33,70,°L,True,2696,Thomas Fawcett & Sons,Caramel/Crystal 75L (US)
2590,33,120,°L,True,2697,Thomas Fawcett & Sons,Caramel/Crystal 120L (US)
2591,37,1,°L,True,2699,Briess,Pilsner (BE)
2592,33,190,°L,True,2701,Any,Caramel/Crystal 150L (US)
2593,36,8,°L,True,2702,Any,Bonlander Munich (US)
2594,33,10,°L,True,2357,Weyermann®,Munich - Light 10L (US)
2595,33,375,°L,True,2703,Weyermann®,Roasted Barley (US)
2596,36,250,°L,True,2705,Any,Unmalted Wheat (BE)
2597,8,1,°L,False,2708,Any,Pumpkin
2598,37,2,°L,False,2709,Weyermann®,Premium 2-Row Malt
2599,27,3,°L,True,2710,Briess,Acidulated Malt (DE)
2600,8,13,°L,False,2713,Any,"Pumpkin, cooked"
2601,34,147,°L,False,2714,Any,Special B (BE)
2602,37,15,°L,False,2715,Rahr,Munich Dark (DE)
2603,34,425,°L,False,2716,Bairds,Chocolate (UK)
2604,32,400,°L,True,2717,Weyermann®,Carafa III (DE)
2605,30,200,°L,False,2718,Any,Crisp Pale Chocolate Malt
2606,37,2,°L,False,2719,Briess,Premium 2-Row Malt
2607,33,75,°L,False,2720,Thomas Fawcett & Sons,British Crystal 70-80L
2608,36,2,°L,False,2721,Dingemans,Torrified Wheat
2609,35,3,°L,True,2722,Muntons,Maris Otter Pale (UK)
2610,36,2,°L,True,2723,Thomas Fawcett & Sons,Halcyon (UK)
2611,37,1,°L,True,2724,Dingemans,Pilsner (DE)
2612,36,4,°L,False,2725,Weyermann®,Vienna Malt
2613,35,6,°L,True,2726,Briess,Munich (UK)
